2026/6/29 10:32:00,35148
2026/6/29 10:33:00,35149
2026/6/29 10:34:00,35155
2026/6/29 10:35:00,35162
2026/6/29 10:36:00,35164
2026/6/29 10:37:00,35166
2026/6/29 10:38:00,35169
2026/6/29 10:39:00,35177
2026/6/29 10:40:00,35179
2026/6/29 10:41:00,35181
2026/6/29 10:42:00,35192
2026/6/29 10:43:00,35194
2026/6/29 10:44:00,35193
2026/6/29 10:45:00,35191
2026/6/29 10:46:00,35194
2026/6/29 10:47:00,35197
2026/6/29 10:48:00,35191
2026/6/29 10:49:00,35198
2026/6/29 10:50:00,35207
2026/6/29 10:51:00,35201
2026/6/29 10:52:00,35199
2026/6/29 10:53:00,35191
2026/6/29 10:54:00,35193
2026/6/29 10:55:00,35195
2026/6/29 10:56:00,35194
2026/6/29 10:57:00,35193
2026/6/29 10:58:00,35192
2026/6/29 10:59:00,35184
2026/6/29 11:00:00,35193
2026/6/29 11:01:00,35194
2026/6/29 11:02:00,35202
2026/6/29 11:03:00,35211
2026/6/29 11:04:00,35220
2026/6/29 11:05:00,35219
2026/6/29 11:06:00,35219
2026/6/29 11:07:00,35216
2026/6/29 11:08:00,35211
2026/6/29 11:09:00,35213
2026/6/29 11:10:00,35209
2026/6/29 11:11:00,35216
2026/6/29 11:12:00,35209
2026/6/29 11:13:00,35206
2026/6/29 11:14:00,35208
2026/6/29 11:15:00,35214
2026/6/29 11:16:00,35215
2026/6/29 11:17:00,35219
2026/6/29 11:18:00,35217
2026/6/29 11:19:00,35220
2026/6/29 11:20:00,35220
2026/6/29 11:21:00,35218
2026/6/29 11:22:00,35221
2026/6/29 11:23:00,35215
2026/6/29 11:24:00,35213
2026/6/29 11:25:00,35212
2026/6/29 11:26:00,35210
2026/6/29 11:27:00,35206
2026/6/29 11:28:00,35209
2026/6/29 11:29:00,35218
2026/6/29 11:30:00,35224
2026/6/29 11:31:00,35222
2026/6/29 11:32:00,35225
2026/6/29 11:33:00,35222
2026/6/29 11:34:00,35223
2026/6/29 11:35:00,35224
2026/6/29 11:36:00,35233
2026/6/29 11:37:00,35238
2026/6/29 11:38:00,35239
2026/6/29 11:39:00,35249
2026/6/29 11:40:00,35261
2026/6/29 11:41:00,35256
2026/6/29 11:42:00,35263
2026/6/29 11:43:00,35266
2026/6/29 11:44:00,35264
2026/6/29 11:45:00,35264
2026/6/29 11:46:00,35260
2026/6/29 11:47:00,35264
2026/6/29 11:48:00,35262
2026/6/29 11:49:00,35258
2026/6/29 11:50:00,35263
2026/6/29 11:51:00,35274
2026/6/29 11:52:00,35286
2026/6/29 11:53:00,35281
2026/6/29 11:54:00,35277
2026/6/29 11:55:00,35271
2026/6/29 11:56:00,35269
2026/6/29 11:57:00,35275
2026/6/29 11:58:00,35270
2026/6/29 11:59:00,35283
2026/6/29 12:00:00,35286
2026/6/29 12:01:00,35282
2026/6/29 12:02:00,35285
2026/6/29 12:03:00,35283
2026/6/29 12:04:00,35289
2026/6/29 12:05:00,35299
2026/6/29 12:06:00,35295
2026/6/29 12:07:00,35289
2026/6/29 12:08:00,35292
2026/6/29 12:09:00,35290
2026/6/29 12:10:00,35298
2026/6/29 12:11:00,35295
2026/6/29 12:12:00,35301
2026/6/29 12:13:00,35293
2026/6/29 12:14:00,35297
2026/6/29 12:15:00,35302
2026/6/29 12:16:00,35309
2026/6/29 12:17:00,35311
2026/6/29 12:18:00,35300
2026/6/29 12:19:00,35298
2026/6/29 12:20:00,35293
2026/6/29 12:21:00,35299
2026/6/29 12:22:00,35296
2026/6/29 12:23:00,35291
2026/6/29 12:24:00,35287
2026/6/29 12:25:00,35287
2026/6/29 12:26:00,35298
2026/6/29 12:27:00,35300
2026/6/29 12:28:00,35300
2026/6/29 12:29:00,35303
2026/6/29 12:30:00,35310
2026/6/29 12:31:00,35309
2026/6/29 12:32:00,35304
2026/6/29 12:33:00,35302
2026/6/29 12:34:00,35304
2026/6/29 12:35:00,35304
2026/6/29 12:36:00,35303
2026/6/29 12:37:00,35302
2026/6/29 12:38:00,35304
2026/6/29 12:39:00,35302
2026/6/29 12:40:00,35303
2026/6/29 12:41:00,35300
2026/6/29 12:42:00,35303
2026/6/29 12:43:00,35298
2026/6/29 12:44:00,35297
2026/6/29 12:45:00,35292
2026/6/29 12:46:00,35290
2026/6/29 12:47:00,35288
2026/6/29 12:48:00,35284
2026/6/29 12:49:00,35280
2026/6/29 12:50:00,35281
2026/6/29 12:51:00,35283
2026/6/29 12:52:00,35281
2026/6/29 12:53:00,35275
2026/6/29 12:54:00,35273
2026/6/29 12:55:00,35271
2026/6/29 12:56:00,35276
2026/6/29 12:57:00,35265
2026/6/29 12:58:00,35269
2026/6/29 12:59:00,35279
2026/6/29 13:00:00,35278
2026/6/29 13:01:00,35286
2026/6/29 13:02:00,35294
2026/6/29 13:03:00,35296
2026/6/29 13:04:00,35290
2026/6/29 13:05:00,35293
2026/6/29 13:06:00,35300
2026/6/29 13:07:00,35302
2026/6/29 13:08:00,35303
2026/6/29 13:09:00,35300
2026/6/29 13:10:00,35301
2026/6/29 13:11:00,35302
2026/6/29 13:12:00,35305
2026/6/29 13:13:00,35311
2026/6/29 13:14:00,35324
2026/6/29 13:15:00,35325
2026/6/29 13:16:00,35325
2026/6/29 13:17:00,35323
2026/6/29 13:18:00,35321
2026/6/29 13:19:00,35315
2026/6/29 13:20:00,35310
2026/6/29 13:21:00,35311
2026/6/29 13:22:00,35308
2026/6/29 13:23:00,35309
2026/6/29 13:24:00,35314
2026/6/29 13:25:00,35317
2026/6/29 13:26:00,35316
2026/6/29 13:27:00,35317
2026/6/29 13:28:00,35318
2026/6/29 13:29:00,35327
2026/6/29 13:30:00,35328
2026/6/29 13:31:00,35321
2026/6/29 13:32:00,35315
2026/6/29 13:33:00,35320
2026/6/29 13:34:00,35320
2026/6/29 13:35:00,35326
2026/6/29 13:36:00,35326
2026/6/29 13:37:00,35324
2026/6/29 13:38:00,35315
2026/6/29 13:39:00,35308
2026/6/29 13:40:00,35306
2026/6/29 13:41:00,35312
2026/6/29 13:42:00,35313
2026/6/29 13:43:00,35314
2026/6/29 13:44:00,35321
2026/6/29 13:45:00,35320
2026/6/29 13:46:00,35319
2026/6/29 13:47:00,35325
2026/6/29 13:48:00,35324
2026/6/29 13:49:00,35317
2026/6/29 13:50:00,35308
2026/6/29 13:51:00,35304
2026/6/29 13:52:00,35301
2026/6/29 13:53:00,35304
2026/6/29 13:54:00,35306
2026/6/29 13:55:00,35304
2026/6/29 13:56:00,35308
2026/6/29 13:57:00,35315
2026/6/29 13:58:00,35315
2026/6/29 13:59:00,35312
2026/6/29 14:00:00,35312
2026/6/29 14:01:00,35309
2026/6/29 14:02:00,35312
2026/6/29 14:03:00,35307
2026/6/29 14:04:00,35307
2026/6/29 14:05:00,35302
2026/6/29 14:06:00,35306
2026/6/29 14:07:00,35306
2026/6/29 14:08:00,35307
2026/6/29 14:09:00,35313
2026/6/29 14:10:00,35313
2026/6/29 14:11:00,35312
2026/6/29 14:12:00,35316
2026/6/29 14:13:00,35315
2026/6/29 14:14:00,35316
2026/6/29 14:15:00,35301
2026/6/29 14:16:00,35302
2026/6/29 14:17:00,35302
2026/6/29 14:18:00,35308
2026/6/29 14:19:00,35318
2026/6/29 14:20:00,35322
2026/6/29 14:21:00,35327
2026/6/29 14:22:00,35325
2026/6/29 14:23:00,35321
2026/6/29 14:24:00,35326
2026/6/29 14:25:00,35330
2026/6/29 14:26:00,35332
2026/6/29 14:27:00,35336
2026/6/29 14:28:00,35345
2026/6/29 14:29:00,35345
2026/6/29 14:30:00,35336
2026/6/29 14:31:00,35333
2026/6/29 14:32:00,35338
2026/6/29 14:33:00,35336
2026/6/29 14:34:00,35335
2026/6/29 14:35:00,35340
2026/6/29 14:36:00,35341
2026/6/29 14:37:00,35343
2026/6/29 14:38:00,35351
2026/6/29 14:39:00,35356
2026/6/29 14:40:00,35360
2026/6/29 14:41:00,35361
2026/6/29 14:42:00,35367
2026/6/29 14:43:00,35365
2026/6/29 14:44:00,35362
2026/6/29 14:45:00,35355
2026/6/29 14:46:00,35348
2026/6/29 14:47:00,35349
2026/6/29 14:48:00,35347
2026/6/29 14:49:00,35338
2026/6/29 14:50:00,35340
2026/6/29 14:51:00,35348
2026/6/29 14:52:00,35348
2026/6/29 14:53:00,35345
2026/6/29 14:54:00,35341
2026/6/29 14:55:00,35335
2026/6/29 14:56:00,35329
2026/6/29 14:57:00,35323
2026/6/29 14:58:00,35323
2026/6/29 14:59:00,35321
2026/6/29 15:00:00,35320
2026/6/29 15:01:00,35311
2026/6/29 15:02:00,35318
2026/6/29 15:03:00,35318
2026/6/29 15:04:00,35319
2026/6/29 15:05:00,35314
2026/6/29 15:06:00,35317
2026/6/29 15:07:00,35316
2026/6/29 15:08:00,35312
2026/6/29 15:09:00,35312
2026/6/29 15:10:00,35311
2026/6/29 15:11:00,35306
2026/6/29 15:12:00,35299
2026/6/29 15:13:00,35302
2026/6/29 15:14:00,35304
2026/6/29 15:15:00,35298
2026/6/29 15:16:00,35299
2026/6/29 15:17:00,35298
2026/6/29 15:18:00,35306
2026/6/29 15:19:00,35306
2026/6/29 15:20:00,35312
2026/6/29 15:21:00,35311
2026/6/29 15:22:00,35307
2026/6/29 15:23:00,35305
2026/6/29 15:24:00,35305
2026/6/29 15:25:00,35304
2026/6/29 15:26:00,35305
2026/6/29 15:27:00,35302
2026/6/29 15:28:00,35298
2026/6/29 15:29:00,35294
2026/6/29 15:30:00,35298
2026/6/29 15:31:00,35300
2026/6/29 15:32:00,35295
2026/6/29 15:33:00,35287
2026/6/29 15:34:00,35294
2026/6/29 15:35:00,35294
2026/6/29 15:36:00,35296
2026/6/29 15:36:51,35306
2026/6/29 15:37:00,35306
2026/6/29 15:38:00,35301
2026/6/29 15:39:00,35306
2026/6/29 15:40:00,35309
2026/6/29 15:41:00,35311
2026/6/29 15:42:00,35306
2026/6/29 15:43:00,35307
2026/6/29 15:44:00,35305
2026/6/29 15:45:00,35305
2026/6/29 15:46:00,35295
2026/6/29 15:47:00,35299
2026/6/29 15:48:00,35297
2026/6/29 15:49:00,35296
2026/6/29 15:50:00,35297
2026/6/29 15:51:00,35305
2026/6/29 15:52:00,35304
2026/6/29 15:53:00,35317
2026/6/29 15:54:00,35321
2026/6/29 15:55:00,35317
2026/6/29 15:56:00,35313
2026/6/29 15:57:00,35313
2026/6/29 15:58:00,35318
2026/6/29 15:59:00,35321
2026/6/29 16:00:00,35324
2026/6/29 16:01:00,35326
2026/6/29 16:02:00,35327
2026/6/29 16:03:00,35318
2026/6/29 16:04:00,35314
2026/6/29 16:05:00,35315
2026/6/29 16:06:00,35313
2026/6/29 16:07:00,35314
2026/6/29 16:08:00,35307
2026/6/29 16:09:00,35305
2026/6/29 16:10:00,35301
2026/6/29 16:11:00,35303
2026/6/29 16:12:00,35296
2026/6/29 16:13:00,35292
2026/6/29 16:14:00,35296
2026/6/29 16:15:00,35295
2026/6/29 16:16:00,35298
2026/6/29 16:17:00,35294
2026/6/29 16:18:00,35295
2026/6/29 16:19:00,35293
2026/6/29 16:20:00,35289
2026/6/29 16:21:00,35286
2026/6/29 16:22:00,35288
2026/6/29 16:23:00,35287
2026/6/29 16:24:00,35287
2026/6/29 16:25:00,35290
2026/6/29 16:26:00,35273
2026/6/29 16:27:00,35282
2026/6/29 16:28:00,35285
2026/6/29 16:29:00,35286
2026/6/29 16:30:00,35284
2026/6/29 16:31:00,35285
2026/6/29 16:32:00,35290
2026/6/29 16:33:00,35294
2026/6/29 16:34:00,35289
2026/6/29 16:35:00,35300
2026/6/29 16:36:00,35299
2026/6/29 16:37:00,35295
2026/6/29 16:38:00,35296
2026/6/29 16:39:00,35294
2026/6/29 16:40:00,35302
2026/6/29 16:41:00,35301
2026/6/29 16:42:00,35312
2026/6/29 16:43:00,35303
2026/6/29 16:44:00,35321
2026/6/29 16:45:00,35323
2026/6/29 16:46:00,35329
2026/6/29 16:47:00,35328
2026/6/29 16:48:00,35330
2026/6/29 16:49:00,35327
2026/6/29 16:50:00,35326
2026/6/29 16:51:00,35322
2026/6/29 16:52:00,35322
2026/6/29 16:53:00,35318
2026/6/29 16:54:00,35326
2026/6/29 16:55:00,35318
2026/6/29 16:56:00,35316
2026/6/29 16:57:00,35310
2026/6/29 16:58:00,35310
2026/6/29 16:59:00,35309
2026/6/29 17:00:00,35312
2026/6/29 17:01:00,35307
2026/6/29 17:02:00,35301
2026/6/29 17:03:00,35307
2026/6/29 17:04:00,35308
2026/6/29 17:05:00,35312
2026/6/29 17:06:00,35299
2026/6/29 17:07:00,35297
2026/6/29 17:08:00,35301
2026/6/29 17:09:00,35297
2026/6/29 17:10:00,35297
2026/6/29 17:11:00,35296
2026/6/29 17:12:00,35298
2026/6/29 17:13:00,35292
2026/6/29 17:14:00,35294
2026/6/29 17:15:00,35291
2026/6/29 17:16:00,35288
2026/6/29 17:17:00,35288
2026/6/29 17:18:00,35286
2026/6/29 17:19:00,35277
2026/6/29 17:20:00,35282
2026/6/29 17:21:00,35284
2026/6/29 17:22:00,35282
2026/6/29 17:23:00,35286
2026/6/29 17:24:00,35284
2026/6/29 17:25:00,35291
2026/6/29 17:26:00,35291
2026/6/29 17:27:00,35293
2026/6/29 17:28:00,35298
2026/6/29 17:29:00,35302
2026/6/29 17:30:00,35298
2026/6/29 17:31:00,35300
2026/6/29 17:32:00,35302
2026/6/29 17:33:00,35302
2026/6/29 17:34:00,35304
2026/6/29 17:35:00,35297
2026/6/29 17:36:00,35298
2026/6/29 17:37:00,35306
2026/6/29 17:38:00,35308
2026/6/29 17:39:00,35307
2026/6/29 17:40:00,35301
2026/6/29 17:41:00,35299
2026/6/29 17:42:00,35296
2026/6/29 17:43:00,35293
2026/6/29 17:44:00,35291
2026/6/29 17:45:00,35291
2026/6/29 17:46:00,35286
2026/6/29 17:47:00,35284
2026/6/29 17:48:00,35279
2026/6/29 17:49:00,35278
2026/6/29 17:50:00,35278
2026/6/29 17:51:00,35273
2026/6/29 17:52:00,35273
2026/6/29 17:53:00,35279
2026/6/29 17:54:00,35278
2026/6/29 17:55:00,35272
2026/6/29 17:56:00,35286
2026/6/29 17:57:00,35290
2026/6/29 17:58:00,35294
2026/6/29 17:59:00,35290
2026/6/29 18:00:00,35291
2026/6/29 18:01:00,35293
2026/6/29 18:02:00,35300
2026/6/29 18:03:00,35295
2026/6/29 18:04:00,35296
2026/6/29 18:05:00,35300
2026/6/29 18:06:00,35291
2026/6/29 18:07:00,35289
2026/6/29 18:08:00,35285
2026/6/29 18:09:00,35283
2026/6/29 18:10:00,35285
2026/6/29 18:11:00,35281
2026/6/29 18:12:00,35273
2026/6/29 18:13:00,35269
2026/6/29 18:14:00,35266
2026/6/29 18:15:00,35270
2026/6/29 18:16:00,35274
2026/6/29 18:17:00,35281
2026/6/29 18:18:00,35287
2026/6/29 18:19:00,35286
2026/6/29 18:20:00,35286
2026/6/29 18:21:00,35284
2026/6/29 18:22:00,35283
2026/6/29 18:23:00,35285
2026/6/29 18:24:00,35291
2026/6/29 18:25:00,35288
2026/6/29 18:26:00,35290
2026/6/29 18:27:00,35294
2026/6/29 18:28:00,35296
2026/6/29 18:29:00,35300
2026/6/29 18:30:00,35303
2026/6/29 18:31:00,35312
2026/6/29 18:32:00,35316
2026/6/29 18:33:00,35318
2026/6/29 18:34:00,35332
2026/6/29 18:35:00,35335
2026/6/29 18:36:00,35336
2026/6/29 18:37:00,35333
2026/6/29 18:38:00,35336
2026/6/29 18:39:00,35330
2026/6/29 18:40:00,35331
2026/6/29 18:41:00,35330
2026/6/29 18:42:00,35331
2026/6/29 18:43:00,35338
2026/6/29 18:44:00,35331
2026/6/29 18:45:00,35333
2026/6/29 18:46:00,35339
2026/6/29 18:47:00,35346
2026/6/29 18:48:00,35342
2026/6/29 18:49:00,35353
2026/6/29 18:50:00,35352
2026/6/29 18:51:00,35350
2026/6/29 18:52:00,35345
2026/6/29 18:53:00,35344
2026/6/29 18:54:00,35344
2026/6/29 18:55:00,35344
2026/6/29 18:56:00,35344
2026/6/29 18:57:00,35341
2026/6/29 18:58:00,35345
2026/6/29 18:59:00,35346
2026/6/29 19:00:00,35343
2026/6/29 19:01:00,35346
2026/6/29 19:02:00,35348
2026/6/29 19:03:00,35351
2026/6/29 19:04:00,35358
2026/6/29 19:05:00,35356
2026/6/29 19:06:00,35353
2026/6/29 19:07:00,35349
2026/6/29 19:08:00,35350
2026/6/29 19:09:00,35346
2026/6/29 19:10:00,35347
2026/6/29 19:11:00,35351
2026/6/29 19:12:00,35354
2026/6/29 19:13:00,35358
2026/6/29 19:14:00,35353
2026/6/29 19:15:00,35353
2026/6/29 19:16:00,35352
2026/6/29 19:17:00,35352
2026/6/29 19:18:00,35350
